Topic: 0
place : 0.23668781525
good : 0.211867540609
vegas : 0.168174612175
hotel : 0.113887830142
room : 0.0973880762871
like : 0.0575388062765
stay : 0.0415534457522
strip : 0.028932010741
kids : 0.022188975587
circus : 0.0217808871794
Topic: 1
hotel : 0.243716241499
circus : 0.174795426649
vegas : 0.12090601407
stay : 0.0929544998761
kids : 0.0868203676633
place : 0.0756831574642
good : 0.0694194849636
like : 0.0549620505462
room : 0.0522904005997
strip : 0.0284523566684
Topic: 2
circus : 0.369969718361
like : 0.160717430247
place : 0.12133456804
strip : 0.0819172496503
kids : 0.0658672632796
hotel : 0.0562038599517
vegas : 0.0509407676929
room : 0.0443067328937
stay : 0.0279332659205
good : 0.0208091439643
Topic: 3
room : 0.333830166514
stay : 0.17666114397
kids : 0.0902007715038
circus : 0.0831194893581
place : 0.082916908527
strip : 0.0763270999284
hotel : 0.0587891753004
like : 0.0456201439774
vegas : 0.0280505321005
good : 0.0244845688204
Topic: 4
kids : 0.187955410215
strip : 0.171734091339
hotel : 0.15105746124
good : 0.131066540294
circus : 0.0919345044896
vegas : 0.0773231171865
like : 0.0731234171895
place : 0.0572331831462
room : 0.0327472956029
stay : 0.0258249792977
