Topic: 0
wings : 0.170399695394
ordered : 0.16761923265
food : 0.16739500844
great : 0.108065503536
booth : 0.0753533516768
drink : 0.0749660524295
best : 0.069807534916
friendly : 0.0694910244355
place : 0.0659987404137
staff : 0.0309038561081
Topic: 1
booth : 0.183249252698
great : 0.165252559946
drink : 0.160434335327
staff : 0.145190241347
friendly : 0.144869985722
place : 0.0412841632792
wings : 0.0404085565585
best : 0.040214135902
ordered : 0.0395683465544
food : 0.0395284226648
Topic: 2
best : 0.189233028242
staff : 0.176253934122
wings : 0.17097705696
place : 0.161705160054
great : 0.0961230093673
friendly : 0.0958340363325
booth : 0.0275712617892
food : 0.0274657726413
drink : 0.0274456975952
ordered : 0.0273910428964
Topic: 3
place : 0.389681888595
wings : 0.0686659221132
best : 0.0682994001934
great : 0.068278922983
staff : 0.0679031930164
booth : 0.0678908125138
friendly : 0.067696336603
drink : 0.0672407068146
food : 0.0672209382323
ordered : 0.0671218789355
Topic: 4
place : 0.102962641703
wings : 0.1013900949
best : 0.100862870434
great : 0.100195820972
staff : 0.0996146589594
friendly : 0.0995596052958
booth : 0.0993778508086
food : 0.0988544302871
drink : 0.0987316879705
ordered : 0.0984503386708
