Topic: 0
toto : 0.266951613816
special : 0.100170223391
service : 0.0996461702886
shrimp : 0.0994782766289
tried : 0.0918744940309
seafood : 0.0907012391184
restaurant : 0.0904019692302
came : 0.0900221293068
don : 0.0360434727535
taken : 0.0347104114353
Topic: 1
seafood : 0.216672517296
came : 0.1312698587
restaurant : 0.130820742568
taken : 0.0958447426726
service : 0.0957289444671
shrimp : 0.095679431029
don : 0.0904239911495
tried : 0.0483627217134
toto : 0.0481022796476
special : 0.0470947707566
Topic: 2
seafood : 0.276690455598
taken : 0.140275304686
don : 0.129190183638
restaurant : 0.128032268133
tried : 0.0551480340485
toto : 0.0551302686003
special : 0.0546309617275
came : 0.0540303538398
shrimp : 0.0534755168263
service : 0.0533966529029
Topic: 3
tried : 0.335582413701
special : 0.227911498862
came : 0.12330835085
don : 0.0457765657297
toto : 0.0454676427633
seafood : 0.0450153133821
restaurant : 0.0444254502775
taken : 0.0442321277254
shrimp : 0.0442153822429
service : 0.0440652544664
Topic: 4
don : 0.389555921621
tried : 0.0692886206738
toto : 0.0689537957507
seafood : 0.0682420896734
special : 0.0679486377924
came : 0.0676016862429
restaurant : 0.0674210275092
taken : 0.0671123337579
shrimp : 0.0669722175994
service : 0.0669036693792
