Topic: 0
arena : 0.320813067756
seats : 0.174553446024
great : 0.124652427093
people : 0.0791675011241
good : 0.0728203658456
mgm : 0.0640666708714
concert : 0.0520882395463
grand : 0.040052159781
venue : 0.0396294388089
time : 0.0321566831482
Topic: 1
venue : 0.231669593663
seats : 0.214390555467
arena : 0.157952595838
good : 0.107846231464
concert : 0.0926476267082
time : 0.0495146951766
people : 0.047007274983
mgm : 0.0413254624555
great : 0.0322693506217
grand : 0.0253766136238
Topic: 2
good : 0.207814665525
venue : 0.134461966699
great : 0.130450974478
seats : 0.129414349703
time : 0.120744021222
mgm : 0.0937747701282
grand : 0.0771814770944
concert : 0.0570368808766
arena : 0.0356830683234
people : 0.0134378259507
Topic: 3
concert : 0.30617812787
time : 0.176179558562
venue : 0.109292994633
good : 0.0996482204616
people : 0.0826219670044
mgm : 0.0718127758872
great : 0.054057613718
grand : 0.0452591469291
seats : 0.0277040846835
arena : 0.0272455102506
Topic: 4
great : 0.267995452201
arena : 0.165078197631
people : 0.142746785683
grand : 0.107280209185
mgm : 0.106905745136
time : 0.0587333846158
venue : 0.0478322940948
concert : 0.0469986672345
good : 0.0284271515924
seats : 0.0280021126266
