Topic: 0
don : 0.266824318431
like : 0.241822107038
said : 0.234276730145
manager : 0.117321475123
gym : 0.0560815548364
business : 0.0176888677081
phone : 0.0168066913675
just : 0.0165489451884
sign : 0.0164266342093
members : 0.0162026759534
Topic: 1
gym : 0.281007253363
sign : 0.222458149436
don : 0.141266675008
just : 0.114081182364
business : 0.0906162360341
members : 0.0410018363647
said : 0.0401640639855
like : 0.0400907662152
manager : 0.0147885423939
phone : 0.0145252948348
Topic: 2
don : 0.198254181607
manager : 0.167344143029
members : 0.162316031904
phone : 0.144005926349
business : 0.113029664591
gym : 0.0868189698194
just : 0.0656186901584
like : 0.0216320815296
said : 0.0205926060519
sign : 0.0203877049611
Topic: 3
said : 0.226378256937
gym : 0.173580661369
manager : 0.143312847776
phone : 0.116032065937
sign : 0.0930703997858
like : 0.0930122682186
business : 0.0615049169181
don : 0.0338659109841
just : 0.0301125655082
members : 0.0291301065663
Topic: 4
business : 0.233192174413
phone : 0.212284523856
just : 0.202413690267
members : 0.090851127451
like : 0.0889739502908
manager : 0.0819080441671
don : 0.0235700709421
said : 0.0225440626368
gym : 0.0224560234084
sign : 0.0218063325674
