Topic: 0
experience : 0.24354389565
food : 0.132481434805
service : 0.123434368443
dinner : 0.119061670022
came : 0.107027910121
just : 0.102407231832
time : 0.0925109453791
restaurant : 0.04561016585
view : 0.0173358268674
got : 0.0165865510299
Topic: 1
service : 0.262940422518
came : 0.142913392685
time : 0.137847598086
just : 0.115937489983
food : 0.085193917695
dinner : 0.083527984677
got : 0.0705416735151
experience : 0.0677860553173
restaurant : 0.0167924179763
view : 0.016519047548
Topic: 2
food : 0.321234937115
just : 0.196976095076
dinner : 0.117333726711
view : 0.102159863538
came : 0.0993467801773
time : 0.0617154598621
experience : 0.0473245576423
service : 0.0187414643574
restaurant : 0.0181264983088
got : 0.0170406172111
Topic: 3
restaurant : 0.271936868796
view : 0.168722680042
food : 0.150395114659
service : 0.11378309123
got : 0.0892983723631
dinner : 0.0758024599378
experience : 0.0432856963537
just : 0.0378551167004
came : 0.0285550861853
time : 0.0203655137325
Topic: 4
time : 0.245936832726
food : 0.153013586592
got : 0.116122490115
dinner : 0.112664212757
restaurant : 0.0957803351674
service : 0.0913005552271
came : 0.0570599368087
experience : 0.0553915722776
view : 0.03929809577
just : 0.0334323825601
