Topic: 0
good : 0.197890964497
food : 0.169719975664
really : 0.124452313168
ordered : 0.122010509561
pretty : 0.116100691494
dinner : 0.105721822553
wasn : 0.0617929219306
just : 0.0418235297352
time : 0.0416826652725
ve : 0.0188046061243
Topic: 1
ve : 0.247665399256
really : 0.207458450378
good : 0.138341170888
wasn : 0.121981194149
time : 0.108629400911
just : 0.0713286652739
ordered : 0.0264556358219
food : 0.0263614683638
pretty : 0.0261854486503
dinner : 0.0255931663083
Topic: 2
wasn : 0.193161143976
ordered : 0.187476984416
food : 0.140057252445
just : 0.104036189314
pretty : 0.0902572299993
ve : 0.0901330145726
good : 0.075352674656
really : 0.0696297664324
time : 0.0251063565044
dinner : 0.0247893876844
Topic: 3
dinner : 0.265032496681
pretty : 0.140258961392
food : 0.12695511328
time : 0.122722607032
ordered : 0.0816493698691
ve : 0.0772409361991
wasn : 0.0765471301101
good : 0.0642220687777
just : 0.0227707734255
really : 0.0226005432345
Topic: 4
just : 0.315343300909
time : 0.226605172718
food : 0.143925612392
ordered : 0.0848869067224
good : 0.0749950421913
wasn : 0.0311338129305
pretty : 0.0311233033319
really : 0.0308720508592
ve : 0.0307098755867
dinner : 0.0304049223593
