Topic: 0
ordered : 0.268027505508
bad : 0.212744421786
delivery : 0.193364941705
great : 0.0478672780749
good : 0.046598127404
chinese : 0.0465114150385
lo : 0.0464396828858
just : 0.0462605485009
mein : 0.0461190032401
restaurant : 0.0460670758563
Topic: 1
delivery : 0.217495744796
mein : 0.177355609876
lo : 0.176676634144
restaurant : 0.114139037122
ordered : 0.0531451660451
great : 0.0530979712111
bad : 0.0526096131039
good : 0.0519504322342
chinese : 0.0518610291627
just : 0.0516687623038
Topic: 2
great : 0.297200824459
good : 0.173312100184
ordered : 0.116336231929
delivery : 0.107465602705
chinese : 0.106550667023
bad : 0.0404487354873
lo : 0.03977187128
mein : 0.039720475637
just : 0.0396293903105
restaurant : 0.0395641009863
Topic: 3
chinese : 0.160270741827
bad : 0.11070685482
lo : 0.109745712578
just : 0.1097151454
mein : 0.109559727819
restaurant : 0.10949625278
great : 0.10172580525
good : 0.101622903181
ordered : 0.0441731371794
delivery : 0.0429837191644
Topic: 4
just : 0.173061663226
good : 0.11935084299
chinese : 0.119177603174
bad : 0.112468291388
ordered : 0.0913029557337
lo : 0.0905850147508
mein : 0.0905686819016
restaurant : 0.0705364653834
delivery : 0.0665692983124
great : 0.0663791831407
