Topic: 0
pancit : 0.341020768801
just : 0.202596696313
filipino : 0.0668261274651
people : 0.0663308161785
food : 0.0654044542517
rice : 0.0646436888896
high : 0.0645684819174
place : 0.0643498651094
right : 0.0642591010736
Topic: 1
people : 0.270100581966
place : 0.148449942555
pancit : 0.0931497448228
rice : 0.0931054703184
right : 0.0926292180543
high : 0.0925147433439
just : 0.0923172152655
filipino : 0.0800571310152
food : 0.0376759526593
Topic: 2
rice : 0.29267586121
food : 0.26260057685
filipino : 0.064595661981
people : 0.0640750993098
pancit : 0.0640255860036
just : 0.06325864487
high : 0.0630870268381
place : 0.062918730519
right : 0.0627628124186
Topic: 3
filipino : 0.114181103284
people : 0.112342485269
food : 0.111943674244
pancit : 0.11139475853
just : 0.110142922609
rice : 0.110107753699
place : 0.110083333635
high : 0.109971374585
right : 0.109832594146
Topic: 4
filipino : 0.32170612869
food : 0.190165991511
high : 0.131361021697
place : 0.115046436343
right : 0.114908465148
people : 0.031983536549
pancit : 0.031721812418
rice : 0.0316005511985
just : 0.0315060564444
