Topic: 0
like : 0.155143450854
vegas : 0.152299507892
food : 0.147269220018
place : 0.1453419837
italian : 0.0884375406072
good : 0.0868006273524
service : 0.0863998143873
restaurant : 0.0820781112743
table : 0.0285829960991
batali : 0.0276467478152
Topic: 1
batali : 0.233066365832
vegas : 0.231256939228
restaurant : 0.202054890098
food : 0.0955070580961
italian : 0.0669682388282
service : 0.0655236990744
place : 0.0477426013475
table : 0.0207292694669
good : 0.0188256439121
like : 0.0183252941169
Topic: 2
service : 0.393298148921
table : 0.182632652082
restaurant : 0.117980635491
batali : 0.101984882484
vegas : 0.0774971207775
place : 0.0550284628783
food : 0.0363694793857
italian : 0.0123425650738
good : 0.0115660171786
like : 0.0113000357276
Topic: 3
food : 0.166826181721
place : 0.166484245123
restaurant : 0.142969070705
table : 0.139191708985
like : 0.119411289669
good : 0.0960441060476
service : 0.0583736603484
batali : 0.0522044964048
italian : 0.0342216885207
vegas : 0.0242735524762
Topic: 4
italian : 0.327798215339
good : 0.176675774074
restaurant : 0.0989767438229
table : 0.0975107952801
like : 0.0730211955229
food : 0.052934070676
place : 0.0487273842494
batali : 0.0483610413683
service : 0.0418057467198
vegas : 0.0341890329475
