Topic: 0
chinese : 0.338057701853
good : 0.171174502955
really : 0.0927009830895
just : 0.0911836142492
got : 0.0856188428413
food : 0.0732465552705
lunch : 0.0599961816734
chicken : 0.0578862398023
place : 0.0152826098648
bad : 0.0148527684005
Topic: 1
lunch : 0.277197635428
place : 0.184111140548
good : 0.163794487713
food : 0.162462044268
just : 0.0796872220392
bad : 0.0538367353397
chinese : 0.0208340060526
chicken : 0.0200082606051
got : 0.0192745838752
really : 0.0187938841319
Topic: 2
chicken : 0.298536415267
food : 0.116391533079
bad : 0.112843399232
place : 0.099394023077
really : 0.0915233376941
lunch : 0.0910312368629
good : 0.0620228089699
got : 0.0494769648002
chinese : 0.0492128060108
just : 0.0295674750081
Topic: 3
place : 0.273802832701
bad : 0.266943363414
got : 0.143457449186
chinese : 0.116186421302
food : 0.0352227391539
chicken : 0.0340690292161
lunch : 0.0331853238917
good : 0.0328024091226
just : 0.0324424541327
really : 0.0318879778805
Topic: 4
food : 0.322896385224
chicken : 0.18281524031
just : 0.130934016011
got : 0.119314260632
really : 0.109063723138
bad : 0.0437164201034
good : 0.0316614891777
chinese : 0.0204740385949
lunch : 0.0196820550461
place : 0.0194423717625
