Topic: 0
bbq : 0.303407856877
lucille : 0.236556594739
ribs : 0.108186852563
good : 0.0876119343054
just : 0.0855037342261
place : 0.0597575900714
great : 0.0424615333265
time : 0.0360872059489
food : 0.0255551876512
really : 0.0148715102912
Topic: 1
good : 0.362161529217
really : 0.233921138553
bbq : 0.0664211407473
ribs : 0.0636684097416
just : 0.0600562018763
place : 0.0551662488771
time : 0.0516638728642
lucille : 0.0439975489871
great : 0.0377392262967
food : 0.0252046828397
Topic: 2
food : 0.34345436019
great : 0.16792072153
good : 0.110618773254
place : 0.108899792921
bbq : 0.0564458626503
lucille : 0.0538205758377
just : 0.0510515016452
time : 0.0441926147082
ribs : 0.0358329053634
really : 0.0277628919001
Topic: 3
ribs : 0.243206770913
bbq : 0.173962827013
just : 0.152843260483
great : 0.14456465118
time : 0.0946154915869
food : 0.0597172508568
good : 0.0549966316782
place : 0.0436854816987
really : 0.0184699231683
lucille : 0.0139377114223
Topic: 4
place : 0.237450632781
good : 0.178809170078
time : 0.131945203362
great : 0.127259011959
bbq : 0.115384249409
food : 0.0808335570909
just : 0.0534234707605
ribs : 0.0309628731641
really : 0.027651898136
lucille : 0.0162799332595
