Topic: 0
service : 0.276561622136
french : 0.1989662059
nails : 0.166894935372
product : 0.0970329827563
nail : 0.0838199564595
ok : 0.0836155812227
just : 0.0242589452421
getting : 0.0230479594806
polish : 0.0229712983135
good : 0.0228305131174
Topic: 1
nails : 0.570487419588
getting : 0.163733884129
french : 0.0345794946802
product : 0.0342893016806
just : 0.0339515009961
service : 0.0336863669874
polish : 0.0325909019305
good : 0.0323249430344
nail : 0.0322587763929
ok : 0.0320974105809
Topic: 2
polish : 0.182989066959
product : 0.143597789747
ok : 0.134512086463
nail : 0.102841689117
nails : 0.0992778893094
french : 0.0990238116586
good : 0.0951926729677
just : 0.0912779589267
service : 0.0258309433606
getting : 0.0254560914912
Topic: 3
french : 0.206578557359
product : 0.205460760136
getting : 0.147956059989
nail : 0.147263467987
nails : 0.109072374682
just : 0.0381559548527
service : 0.0375148629534
polish : 0.0362956567286
good : 0.0361039332377
ok : 0.0355983720748
Topic: 4
just : 0.368895953577
good : 0.135148398154
polish : 0.132911214902
getting : 0.114869643267
nails : 0.0846637312447
service : 0.0482373317559
french : 0.0300228739191
product : 0.0293832798672
nail : 0.0281403600569
ok : 0.0277272132565
