Topic: 0
place : 0.224779546797
food : 0.189389447431
just : 0.178507997655
breakfast : 0.164786898622
service : 0.0586920724312
good : 0.0581977745422
eggs : 0.0542319914638
great : 0.032172150665
best : 0.0220759441436
eggington : 0.0171661762491
Topic: 1
good : 0.171969325077
best : 0.160554373601
place : 0.152582356673
just : 0.126036421697
breakfast : 0.121839135509
food : 0.0821092755357
eggington : 0.0674646803892
service : 0.0669649421813
great : 0.0329795497792
eggs : 0.0174999395568
Topic: 2
eggington : 0.331256918696
service : 0.140198460116
food : 0.13193890634
breakfast : 0.102025351679
just : 0.0751966697957
best : 0.0630888787899
good : 0.0448113602776
great : 0.0437021050892
place : 0.0413664845484
eggs : 0.026414864669
Topic: 3
eggs : 0.28565714468
good : 0.177230726992
breakfast : 0.147891381955
great : 0.105190921875
best : 0.0859296998291
food : 0.0853671331506
place : 0.0558255671592
service : 0.0227979817131
eggington : 0.0208278601444
just : 0.0132815825016
Topic: 4
breakfast : 0.288872613633
great : 0.173821018084
best : 0.118369813316
place : 0.105238547194
service : 0.104843871759
good : 0.103922797026
food : 0.048766059577
eggs : 0.0357393197512
just : 0.0159522887262
eggington : 0.00447367093283
