Topic: 0
really : 0.223131504422
good : 0.206832402713
burrito : 0.184164099251
airport : 0.0562084256323
time : 0.0561804844556
options : 0.0555713426004
pretty : 0.05497567704
place : 0.054566680719
breakfast : 0.0543390335804
sure : 0.0540303495859
Topic: 1
options : 0.25684531732
pretty : 0.188326302919
place : 0.140843828743
time : 0.10756096379
really : 0.0923139043731
airport : 0.0889838383777
breakfast : 0.063843799015
burrito : 0.0209060284234
good : 0.0202902320433
sure : 0.020085784995
Topic: 2
airport : 0.178374782965
breakfast : 0.177345632849
good : 0.177230197264
burrito : 0.158859102277
time : 0.052676614648
options : 0.0519381691334
really : 0.0514502301832
pretty : 0.0512864011652
place : 0.050567278957
sure : 0.0502715905577
Topic: 3
time : 0.341109053425
airport : 0.15034781232
burrito : 0.139618893047
really : 0.102814650661
sure : 0.102725848755
options : 0.0331577956926
pretty : 0.0326926775444
place : 0.0326775684403
good : 0.0324479631173
breakfast : 0.0324077369961
Topic: 4
burrito : 0.192723044856
sure : 0.162990017687
breakfast : 0.119712411549
good : 0.119658016692
time : 0.11599101748
place : 0.0926430033784
airport : 0.0872303085182
pretty : 0.0562046134676
options : 0.0265259579998
really : 0.0263216083717
