Topic: 0
food : 0.102662322054
looked : 0.102407161009
dinner : 0.0997649746688
etoile : 0.0997100060657
choose : 0.0995148291794
prices : 0.0994773713165
meal : 0.0994273093123
high : 0.0991676544603
experience : 0.0990256381397
exorbitant : 0.0988427337948
Topic: 1
looked : 0.25243909475
dinner : 0.178729033775
choose : 0.111504881827
high : 0.0964499932897
etoile : 0.0963094381315
experience : 0.0962369839855
food : 0.0802113039374
prices : 0.0294022174162
meal : 0.0293633845035
exorbitant : 0.0293536683836
Topic: 2
food : 0.274283477598
meal : 0.114993592169
experience : 0.11499246187
prices : 0.114966626281
etoile : 0.114879946514
exorbitant : 0.114731271239
looked : 0.0385707899819
dinner : 0.0376152481611
choose : 0.0375189270651
high : 0.0374476591214
Topic: 3
meal : 0.182635991372
prices : 0.182518540529
choose : 0.115074950815
exorbitant : 0.114899662627
high : 0.114470222094
food : 0.0996220707346
looked : 0.0487639532652
dinner : 0.0475474773809
experience : 0.0473687989419
etoile : 0.0470983322399
Topic: 4
looked : 0.103332258244
food : 0.102044682452
choose : 0.0997806127445
dinner : 0.0996636857895
prices : 0.0993790410241
experience : 0.0993573281173
etoile : 0.0992944713944
meal : 0.0992420805265
high : 0.099219733741
exorbitant : 0.0986861059669
