Topic: 0
food : 0.328080349004
vegas : 0.183904445652
good : 0.132792121539
sushi : 0.119365618641
love : 0.061178536293
great : 0.0505924337468
place : 0.0496240909631
roll : 0.0403764137463
happy : 0.017202577319
hour : 0.0168834130955
Topic: 1
place : 0.160426224199
roll : 0.13523056022
love : 0.128607393063
hour : 0.126633488008
happy : 0.116475475778
sushi : 0.10516083898
vegas : 0.0823622751099
great : 0.0536693222243
good : 0.0525393074973
food : 0.0388951149217
Topic: 2
roll : 0.256114238299
great : 0.23575447936
good : 0.12230901446
sushi : 0.0948954681404
place : 0.0886194732348
food : 0.0878384667034
happy : 0.0403180236584
love : 0.0329852900247
hour : 0.0258644676293
vegas : 0.0153010784907
Topic: 3
sushi : 0.320688872921
place : 0.187305920881
happy : 0.132516960551
hour : 0.126885659158
love : 0.115867573622
vegas : 0.0686817275517
great : 0.0238961194033
roll : 0.00877602583227
food : 0.00784946276456
good : 0.00753167731519
Topic: 4
great : 0.278334285641
sushi : 0.150157964052
vegas : 0.111632568825
happy : 0.104138027272
place : 0.104104152017
good : 0.0892860385065
food : 0.0626404380342
hour : 0.0474764633591
roll : 0.0267592842227
love : 0.0254707780704
