Topic: 0
really : 0.207032717774
gyros : 0.149916135072
flavorful : 0.101184083777
moist : 0.101079639689
pita : 0.100974237671
just : 0.093372927609
lunch : 0.0925032817212
good : 0.0861815539104
moved : 0.0340111398493
place : 0.0337442829267
Topic: 1
gyros : 0.104257635472
just : 0.101659569547
moved : 0.100301146683
really : 0.100156934712
good : 0.1000531484
place : 0.0993415619111
moist : 0.0988333744629
lunch : 0.0987134438882
flavorful : 0.0984778597022
pita : 0.0982053252214
Topic: 2
gyros : 0.103460784936
just : 0.102823417136
really : 0.100244658413
moved : 0.100062908612
good : 0.0998479502114
place : 0.0995067111009
lunch : 0.0988195638453
moist : 0.0984927811074
pita : 0.0984471869973
flavorful : 0.0982940376405
Topic: 3
gyros : 0.356803724391
just : 0.219969975078
good : 0.158596049044
really : 0.03808713227
moved : 0.037949031737
lunch : 0.0378748229362
place : 0.0378507939605
pita : 0.0376405712772
flavorful : 0.0376207305054
moist : 0.0376071688003
Topic: 4
place : 0.23309023003
moved : 0.161087225167
just : 0.113222605739
lunch : 0.100219659179
good : 0.0922263341329
flavorful : 0.0752583420536
moist : 0.0752004306063
pita : 0.0631106677202
really : 0.0587347627767
gyros : 0.0278497425957
