Topic: 0
ok : 0.225442559703
brisket : 0.207085358029
food : 0.180526048378
like : 0.0560221805569
place : 0.0559953023407
eat : 0.055849454701
time : 0.0553365520622
outside : 0.0552411814359
waitress : 0.0545542987699
meal : 0.0539470640239
Topic: 1
place : 0.386882737035
eat : 0.0690559787482
time : 0.0689658836071
like : 0.0684136470557
food : 0.0682089687063
outside : 0.0680841871457
brisket : 0.0679631966898
ok : 0.0678555568074
waitress : 0.0676179696141
meal : 0.0669518745902
Topic: 2
outside : 0.230259604538
food : 0.166218167257
eat : 0.14659824471
meal : 0.108814259872
time : 0.0936023283874
waitress : 0.0932666772002
place : 0.0758591124736
like : 0.0286254377473
brisket : 0.0283812213512
ok : 0.0283749464631
Topic: 3
like : 0.241661510035
brisket : 0.146917533617
place : 0.127470855626
waitress : 0.113843175196
time : 0.104983724187
eat : 0.100023708464
outside : 0.0899566299818
food : 0.0254429853117
ok : 0.0250649269458
meal : 0.0246349506354
Topic: 4
time : 0.199396502665
eat : 0.171957848482
food : 0.169340467765
ok : 0.141887663511
meal : 0.10671992426
waitress : 0.0918834890788
place : 0.0300658492837
like : 0.0297302515255
outside : 0.0297260833241
brisket : 0.029291920105
